id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,type,feature10,feature11,rating
5992,1.7,0.9,7.25,3.35,11.7,10.8,9.9655,0.09,5.5,new,6.6,0.49,3
2969,7.6,1.7,2.0,3.11,2.5,11.0,9.9104,0.3,1.4,old,6.7,0.44,3
4656,14.9,5.5,2.9,3.09,4.8,10.96666667,9.937,0.41,10.8,old,6.0,0.59,4
651,18.9,3.5,2.6,3.07,6.7,9.1,9.986,0.34,14.4,old,7.1,0.53,4
5499,3.5,1.2,4.6000000000000005,3.1,7.1,9.0,10.006,0.52,2.2,new,13.2,0.56,3
4571,10.1,2.6,2.2,3.35,2.7,12.5,9.8948,0.28,1.3,old,5.7,0.38,4
6403,1.2,0.6,7.6,3.55,7.8,9.95,9.96,0.02,1.8,new,6.7,0.63,0
1984,21.25,5.3,2.0,3.14,5.6,8.9,9.990000000000002,0.3,14.2,old,7.6,0.46,5
1973,13.9,3.3,2.6,3.17,8.4,8.8,10.011,0.26,18.35,old,7.5,0.39,2
3699,17.7,2.7,3.0,3.09,8.7,9.8,9.9438,0.37,1.6,old,7.6,0.5,2
5281,2.7,1.1,2.6,3.21,8.0,9.4,9.974,0.42,2.0,new,8.3,0.8,3
3736,8.8,1.8,3.2,3.22,2.6,12.7,9.9144,0.48,8.0,old,6.5,0.79,1
4443,12.5,1.4,4.699999999999998,3.09,4.8,9.8,9.9428,0.16,5.9,old,7.2,0.49,2
1820,16.4,1.0,3.0,3.09,3.8,12.0,9.912,0.35,2.8,old,6.8,0.53,3
444,13.9,4.0,2.4,3.2,3.1,11.0,9.975,0.36,20.8,old,6.9,0.33,3
5400,7.6,3.8,4.4,3.17,7.400000000000001,12.0,9.990000000000002,0.73,6.55,new,10.4,0.85,4
3901,1.0,0.4,6.5,3.32,1.3,13.5,9.9246,0.12,1.1,old,4.8,0.36,1
110,16.3,6.4,1.7000000000000002,2.89,8.2,8.8,9.959,0.54,8.5,old,6.5,0.39,3
6306,5.3,3.5,2.9,3.27,4.8,12.4,9.95,0.36,2.2,new,8.1,1.01,4
6420,5.8,2.3,3.2,3.42,7.1,10.6,9.9633,0.25,2.3,new,6.1,0.97,2
3458,12.3,1.7,3.2,3.36,2.7,13.9,9.8936,0.2,2.6,old,5.8,0.78,4
1199,9.3,1.4,2.5,3.0,2.0,10.7,9.939,0.37,6.9,old,7.4,0.48,4
1247,8.0,2.5,2.1,3.25,4.6,11.3,9.92,0.34,1.1,old,7.2,0.4,3
4059,9.8,3.2,1.6,3.02,3.4000000000000004,11.3,9.9058,0.36,1.3,old,6.8,0.58,3
3659,12.8,3.4,5.300000000000002,3.2,3.6000000000000005,13.2,9.8856,0.16,2.7,old,5.4,0.53,5
1077,13.2,4.3,2.6,3.18,3.7000000000000006,10.0,9.944,0.44,1.3,old,7.8,0.65,2
69,10.5,2.1,2.4,3.13,5.0,9.5,9.962,0.29,10.1,old,7.4,0.35,2
2337,18.0,6.1,2.8000000000000003,3.15,6.7,9.0,9.972000000000001,0.35,9.8,old,6.5,0.57,1
684,18.3,5.0,4.6000000000000005,3.03,5.2,11.2,9.923,0.31,1.7,old,8.1,0.42,2
6273,10.0,1.3,5.6000000000000005,3.26,8.3,9.9,9.9586,0.26,2.0,new,7.2,0.52,2
627,22.8,3.1,3.2,3.23,4.8,9.4,9.957,0.24,6.2,old,7.0,0.62,3
1609,21.2,4.6,2.0,3.09,4.8,10.0,9.968,0.49,11.8,old,8.1,0.46,4
1902,18.3,2.6,2.3000000000000003,2.93,4.0,9.1,9.984,0.35,10.7,old,8.8,0.49,3
2460,14.7,3.1,3.3000000000000003,3.08,4.5,9.2,9.9822,0.24,16.05,old,6.6,0.52,2
2955,12.3,2.8,3.5,3.14,4.2,11.3,9.9304,0.24,6.0,old,7.4,0.44,2
4398,17.3,5.5,2.7,3.11,5.3,9.8,9.9699,0.26,11.8,old,7.4,0.6,2
3685,18.3,7.95,1.5,3.24,4.4,10.2,9.974200000000002,0.41,12.9,old,6.8,0.78,3
1450,15.8,3.7,4.3,3.14,3.3000000000000003,11.3,9.955,0.49,13.0,old,7.8,0.35,3
6489,2.6,1.6,7.4,3.67,8.9,11.6,9.9402,0.09,1.7,new,5.4,0.56,3
4786,12.7,3.1,3.2,3.46,3.0,12.8,9.8904,0.39,4.3,old,4.4,0.36,5
6146,3.6,2.2,4.1,3.41,8.1,11.1,9.949,0.33,2.2,new,6.9,0.75,3
4098,14.0,3.0,2.1,3.22,4.6,11.0,9.9299,0.34,5.6,old,6.6,0.38,2
5699,1.7,0.8,5.5,3.23,6.800000000000002,10.0,9.9735,0.09,3.3,new,8.6,0.44,2
2451,15.7,3.8,5.6000000000000005,3.28,3.7000000000000006,9.4,9.964200000000002,0.15,10.0,old,6.6,0.52,2
2375,15.0,4.1,3.2,3.38,3.6000000000000005,12.2,9.9168,0.29,4.9,old,7.0,0.43,3
5304,2.8,0.9,4.4,3.24,6.3,10.8,9.981,0.47,2.5,new,9.8,0.65,3
1836,10.4,2.7,1.9,3.04,12.3,9.4,9.954,0.23,5.7,old,7.0,0.54,3
55,19.1,2.9,2.5,3.13,3.9,11.0,9.908,0.35,1.3,old,6.9,0.52,3
4086,9.3,3.0,2.0,3.03,5.8,9.2,9.932200000000002,0.4,1.1,old,7.0,0.38,3
4011,14.4,3.7,2.6,3.22,4.1,12.8,9.8944,0.29,3.1,old,6.0,0.39,4
6017,1.5,0.7,6.6000000000000005,3.52,6.6000000000000005,12.9,9.9256,0.0,2.5,new,5.6,0.58,2
3301,7.3,2.1,1.2,3.17,4.4,12.9,9.889600000000002,0.33,2.9,old,5.6,0.32,5
859,16.6,6.0,3.0,3.18,17.0,9.4,9.946,0.3,4.8,old,6.6,0.47,2
6196,1.8,1.1,6.0,3.45,6.3,12.2,9.9191,0.0,1.4,new,5.7,0.56,3
1107,8.7,2.7,3.7,3.3,2.9,12.6,9.903,0.15,2.0,old,7.2,0.59,4
5088,12.7,2.1,5.0,3.23,7.7,9.4,9.976,0.35,2.9,new,8.2,0.62,2
6296,2.8,1.3,6.0,3.52,8.3,10.2,9.966,0.12,2.2,new,7.0,0.62,4
847,7.3,1.7,3.4000000000000004,3.08,2.6,10.8,9.921,0.27,1.2,old,9.2,0.39,2
3933,6.7,2.8,3.1,2.96,3.9,11.0,9.9328,0.21,5.6,old,8.7,0.52,1
594,13.1,0.9,4.75,2.97,3.0,10.8,9.904,0.06,1.0,old,6.4,0.29,2
5759,8.8,1.5,10.1,3.66,3.9,11.5,9.9357,0.66,2.0,new,5.8,0.6,3
4524,13.7,5.95,1.6,3.16,4.9,10.0,9.95,0.25,9.8,old,6.6,0.38,3
2217,12.9,1.8,2.5,3.21,5.1,11.5,9.927999999999999,0.38,3.8,old,8.1,0.38,3
6418,4.4,2.9,5.300000000000002,3.38,6.3,10.3,9.9489,0.06,2.0,new,6.5,0.83,3
3697,18.2,7.95,1.5,3.24,4.4,10.2,9.974200000000002,0.41,12.9,old,6.8,0.78,3
5998,3.6,2.3,3.4000000000000004,3.11,7.200000000000001,12.4,9.9392,0.42,2.1,new,8.4,0.78,3
5405,1.3,0.6,6.7,3.17,8.4,9.5,10.0,0.55,2.3,new,11.2,0.71,3
4173,9.9,3.6,3.4000000000000004,2.92,17.4,9.3,9.9288,0.86,1.4,old,7.1,0.5,2
3156,12.4,2.8,1.7000000000000002,2.87,3.3000000000000003,9.5,9.9684,0.42,15.1,old,6.1,0.47,2
4795,14.0,4.4,1.05,3.17,3.5000000000000004,10.7,9.9142,0.29,1.1,old,6.4,0.55,4
5839,1.7,0.9,2.7,3.19,8.2,12.5,9.9484,0.49,5.0,new,9.9,0.52,4
5639,13.9,2.8,5.300000000000002,3.21,7.8,9.5,9.9788,0.24,2.6,new,9.2,0.57,2
3761,9.8,2.2,1.7000000000000002,3.16,2.8,11.1,9.9072,0.28,2.5,old,6.1,0.37,4
6007,6.6,2.7,4.699999999999998,3.17,17.1,10.8,9.982000000000001,0.43,2.1,new,10.8,0.76,3
1232,9.3,2.7,4.4,3.16,3.3000000000000003,12.6,9.92,0.37,5.85,old,7.9,0.54,4
3432,11.7,4.1,2.9,3.24,4.4,11.5,9.915299999999998,0.29,3.15,old,7.8,0.35,2
2996,11.1,3.2,3.5,3.11,3.4000000000000004,12.1,9.8942,0.36,0.8,old,6.5,0.5,5
1926,9.6,1.4,2.2,3.16,20.8,10.0,9.932,0.57,1.4,old,6.3,0.43,3
951,14.3,2.6,2.2,3.08,3.5000000000000004,9.8,9.965,0.34,9.7,old,7.6,0.49,3
4232,9.2,1.0,3.9,3.07,3.6000000000000005,12.1,9.9206,0.28,9.2,old,6.6,0.35,3
1456,9.2,3.5,2.7,3.38,6.3,12.2,9.911,0.49,1.2,old,6.3,0.42,3
3663,14.5,5.9,2.6,3.16,3.4000000000000004,12.4,9.8944,0.31,1.3,old,6.5,0.54,3
6346,5.4,4.0,5.8,3.4,8.0,9.7,9.9683,0.01,1.9,new,6.9,0.73,2
3454,10.7,4.0,5.4,3.26,3.3000000000000003,12.4,9.8918,0.0,1.4,old,5.8,0.35,2
6043,5.1,3.1,2.0,3.53,7.6,10.4,9.9672,0.43,2.5,new,8.2,0.81,3
413,8.5,3.2,1.9,3.16,3.6000000000000005,10.5,9.918,0.39,1.2,old,7.2,0.5,2
4053,13.5,2.5,1.6,2.9,5.0,8.7,9.984,0.27,15.5,old,7.4,0.43,4
6309,1.9,0.8,4.699999999999998,3.56,7.1,10.6,9.963,0.4,2.4,new,6.4,0.73,3
6495,4.4,3.2,6.45,3.57,7.5,10.2,9.9547,0.12,2.0,new,5.9,0.71,2
4288,7.6,2.5,2.0,2.88,3.0,10.5,9.9202,0.33,4.7,old,7.0,0.54,3
3182,13.1,2.3,1.2,3.25,3.8,9.8,9.9164,0.33,1.0,old,5.5,0.45,2
3689,12.2,3.7,2.2,3.06,2.7,12.5,9.9228,0.26,9.2,old,7.0,0.34,5
23,16.8,2.5,6.7,3.05,7.400000000000001,9.3,9.937,0.14,1.5,old,7.6,0.51,2
4982,6.1,1.8,3.0,3.44,6.9,10.3,9.959,0.48,1.8,new,6.3,0.78,3
2605,2.8,0.4,2.0,3.2,1.9,12.0,9.8931,0.3,0.9,old,7.1,0.36,3
3731,16.6,5.1,3.4000000000000004,3.08,4.1,11.6,9.9382,0.26,10.3,old,7.0,0.35,3
5529,1.9,0.5,2.8000000000000003,3.25,10.5,9.5,9.988,0.54,2.7,new,10.4,0.63,2
1682,20.5,5.5,2.5,3.12,5.5,9.0,9.986,0.28,14.4,old,7.2,0.38,4
2290,10.6,2.1,1.7999999999999998,3.52,4.7,10.5,9.938299999999998,0.24,1.4,old,7.4,0.64,4
5646,3.1,1.2,5.0,3.52,7.1,9.6,9.9761,0.18,2.1,new,7.2,0.72,3
2127,34.4,5.05,3.3000000000000003,3.1,6.2,9.5,9.958,0.38,1.7,old,9.1,0.7,2
2356,13.0,2.9,3.4000000000000004,3.3,5.1,10.4,9.9354,0.32,2.0,old,7.1,0.5,3
4973,4.2,0.9,4.1,3.54,9.3,10.5,9.986,0.64,2.2,new,8.8,0.66,2
1846,18.0,6.2,2.6,3.07,4.1,9.0,9.966,0.58,7.9,old,7.6,0.38,2
4570,8.3,1.2,2.9,3.3,2.9,11.4,9.898,0.15,1.1,old,5.8,0.4,3
5981,5.9,3.2,4.2,3.33,7.200000000000001,12.0,9.9617,0.45,2.4,new,8.7,0.77,3
1438,21.0,6.7,2.3000000000000003,3.23,5.0,9.5,9.951,0.49,7.1,old,6.3,0.34,2
3961,17.0,5.5,3.9,2.91,8.4,9.0,9.9773,0.46,11.7,old,7.6,0.51,2
1947,19.7,6.1,4.5,3.02,5.1,9.0,9.932,0.42,1.1,old,5.7,0.4,2
935,23.0,6.1,2.7,3.12,4.1,8.9,9.9505,0.44,6.7,old,6.1,0.4,2
2871,8.4,2.0,1.5,3.09,3.7000000000000006,11.4,9.9046,0.38,1.7,old,6.7,0.53,3
5915,10.9,3.6,1.7999999999999998,2.89,4.9,12.7,9.9007,0.37,0.9,new,8.0,0.44,3
357,16.9,2.4,3.6,3.15,5.0,9.5,9.927,0.33,1.1,old,6.1,0.78,3
701,13.5,1.9,3.4000000000000004,3.41,3.0,13.9,9.894,0.22,2.4,old,5.9,0.78,4
6419,2.3,0.9,4.8,3.39,8.2,9.05,9.9585,0.2,1.9,new,6.9,0.43,1
1868,14.4,4.1,2.1,3.15,3.1,11.8,9.932,0.27,7.3,old,7.4,0.38,4
2308,13.9,3.6,2.8000000000000003,3.11,4.5,9.3,9.9534,0.3,1.6,old,9.4,0.49,2
390,18.1,6.0,3.0,3.18,3.2,9.3,9.982999999999999,0.38,14.9,old,7.0,0.61,4
3439,11.3,2.4,4.0,3.22,5.2,9.4,9.9576,0.22,8.8,old,6.7,0.45,2
957,7.9,2.5,2.3000000000000003,3.39,4.1,10.2,9.926,0.32,0.9,old,6.6,0.54,4
4704,20.2,5.1,3.6,3.2,5.3,9.6,9.955,0.5,8.3,old,6.3,0.51,3
1805,11.9,2.9,3.3000000000000003,3.16,6.5,9.4,9.974,0.39,12.4,old,7.5,0.39,2
3919,10.7,2.8,3.1,3.0,3.5000000000000004,13.2,9.8836,0.28,1.4,old,6.6,0.4,3
2113,9.3,2.0,3.3000000000000003,3.38,5.0,9.9,9.934,0.15,1.9,old,5.7,0.62,2
5102,3.7,1.4,4.3,3.34,8.9,9.2,9.9615,0.36,1.6,new,7.0,0.56,3
409,9.3,3.0,2.8000000000000003,3.09,3.1,11.4,9.917,0.42,1.8,old,8.2,0.39,2
1712,17.8,2.5,1.7999999999999998,3.22,6.1,10.0,9.95,0.37,3.0,old,7.9,0.51,3
5402,2.2,0.6,2.4,3.21,7.7,10.8,9.976,0.42,1.8,new,10.5,1.05,4
1938,8.4,2.7,1.6,3.33,3.1,9.9,9.927999999999999,0.35,1.2,old,7.2,0.34,2
6417,2.7,1.4,7.0,3.44,10.6,10.2,9.9665,0.08,2.6,new,6.6,0.58,2
1483,8.5,1.3,2.5,2.99,5.7,9.5,9.942,0.24,3.6,old,6.9,0.48,1
711,12.8,3.1,2.7,3.1,3.5000000000000004,12.3,9.916,0.43,1.6,old,8.2,0.5,3
4060,7.0,2.0,4.1,3.19,4.8,10.0,9.9362,0.01,6.1,old,6.4,0.42,2
2448,11.4,1.9,2.6,3.36,4.0,10.5,9.9295,0.27,1.5,old,6.6,0.62,3
4162,16.8,3.3,1.6,2.9,5.6,8.7,9.9825,0.3,13.7,old,7.4,0.44,4
2627,12.8,3.9,1.7000000000000002,3.37,2.9,10.7,9.9272,0.23,1.7,old,7.8,0.41,4
4793,15.9,4.7,3.1,3.19,17.5,9.4,9.952,0.32,7.4,old,6.0,0.5,3
5709,2.4,0.7,5.0,3.09,7.200000000000001,10.9,10.0012,0.55,2.8,new,12.9,0.68,3
789,11.9,3.1,3.0,3.27,3.9,9.3,9.9815,0.27,10.6,old,7.6,0.3,3
4259,11.4,2.0,3.1,3.75,3.6000000000000005,12.4,9.9248,0.02,11.1,old,3.8,0.44,3
1931,30.75,14.65,4.9,3.24,4.7,11.0,9.924,0.22,2.0,old,7.1,0.37,0
5361,12.9,2.5,6.6000000000000005,3.08,9.8,9.0,9.972000000000001,0.7,2.2,new,8.1,0.53,2
4128,22.7,6.2,3.3000000000000003,3.25,5.4,10.4,9.9734,0.32,15.6,old,6.6,0.56,2
1838,24.7,5.3,3.4000000000000004,3.44,5.2,9.3,9.984,0.36,11.0,old,6.5,0.55,3
5705,1.0,0.4,2.8000000000000003,3.33,5.2,12.8,9.9356,0.4,2.4,new,8.2,0.7,4
4716,6.9,1.0,3.15,3.12,3.3000000000000003,10.8,9.908999999999999,0.38,2.6,old,5.5,0.59,3
3831,13.0,3.0,3.1,2.83,8.6,9.6,9.93,0.19,3.5,old,6.8,0.44,2
5626,1.1,0.4,5.699999999999998,3.46,6.7,9.5,9.97,0.02,1.8,new,6.4,0.68,2
1598,10.8,2.4,2.4,3.27,17.2,9.9,9.932,0.74,1.4,old,6.3,0.39,3
4565,15.9,2.6,2.8000000000000003,3.66,3.9,10.8,9.965,0.66,9.1,old,5.8,0.55,2
5555,4.2,2.3,5.0,2.92,7.3,10.5,9.98,0.59,1.4,new,12.0,0.68,4
978,15.5,3.2,2.8000000000000003,3.39,3.7000000000000006,10.7,9.951,0.33,6.7,old,7.7,0.62,4
1382,9.2,2.8,5.6000000000000005,3.12,4.5,9.1,9.94,0.16,3.1,old,6.6,0.35,3
5037,10.8,1.7,5.6000000000000005,3.32,8.1,9.5,9.962,0.19,2.0,new,7.8,0.54,2
4808,10.0,1.0,3.5,3.19,5.3,10.9,9.959,0.67,8.3,old,7.3,0.5,2
5124,8.1,2.7,5.9,3.04,33.7,9.5,9.964,0.5,2.0,new,8.9,1.61,3
6117,5.0,2.5,3.9,3.2,4.4,10.9,9.9478,0.4,1.3,new,9.0,0.83,3
1389,18.0,7.3,1.9,3.06,3.7000000000000006,10.0,9.926,0.4,0.9,old,8.1,0.34,3
1844,9.4,2.1,3.4000000000000004,3.29,2.9,12.3,9.91,0.46,4.7,old,6.1,0.62,3
2917,11.8,2.6,3.6,3.2,3.3000000000000003,13.5,9.8934,0.4,1.95,old,7.1,0.45,4
3977,11.7,1.8,2.7,3.09,3.0,13.0,9.9116,0.25,7.5,old,6.9,0.38,3
6193,7.75,5.1,6.3,3.2,9.3,9.5,9.9558,0.0,4.3,new,6.6,0.45,2
2140,11.7,3.1,2.8000000000000003,3.27,5.6,9.6,9.998,0.35,15.3,old,7.7,0.5,2
3973,20.0,3.5,2.7,3.16,4.9,9.4,9.9548,0.51,7.6,old,6.3,0.54,1
3062,11.0,3.0,2.8000000000000003,3.08,3.0,12.5,9.9164,0.43,7.6,old,6.8,0.59,5
5545,1.4,0.5,8.45,3.32,7.000000000000001,11.0,9.967,0.01,2.2,new,8.3,0.58,1
179,17.6,4.1,2.5,3.19,4.9,9.2,9.95,0.32,5.5,old,6.4,0.68,3
5716,4.7,2.1,7.15,3.29,7.1,9.4,9.9632,0.0,2.35,new,7.1,0.45,2
4990,13.3,1.9,4.9,2.93,11.0,9.8,9.972000000000001,0.29,2.0,new,8.6,1.98,2
3572,11.2,0.7,3.8,3.0,2.9,12.6,9.906,0.28,4.2,old,7.6,0.41,3
2713,18.9,5.6,2.3000000000000003,3.22,4.4,9.3,9.958,0.42,7.4,old,6.8,0.48,3
1494,18.6,4.2,3.5,3.14,3.3000000000000003,12.4,9.931000000000001,0.49,8.65,old,7.7,0.38,5
6281,10.5,2.5,6.0,3.3,8.0,9.9,9.9613,0.22,2.1,new,8.0,0.49,2
3617,11.7,2.0,2.9,3.21,4.1,11.4,9.9048,0.33,0.9,old,7.0,0.5,2
4448,12.2,3.2,3.0,3.18,4.5,10.3,9.9329,0.25,2.5,old,7.3,0.54,2
3056,5.5,0.6,2.8000000000000003,3.16,1.6,13.4,9.8876,0.41,1.4,old,6.9,0.4,2
156,19.8,4.8,2.4,2.89,6.6000000000000005,8.9,9.979,0.42,14.0,old,7.4,0.42,3
4159,16.8,3.3,1.6,2.9,5.6,8.7,9.9825,0.3,13.7,old,7.4,0.44,4
1795,14.9,2.2,3.7,3.16,6.1,9.6,9.953,0.41,6.3,old,6.7,0.47,3
5200,2.8,1.2,7.05,3.51,9.2,10.0,9.994,0.12,2.6,new,8.3,0.72,2
3054,7.3,0.7,1.5,3.2,3.6000000000000005,11.9,9.9152,0.31,5.9,old,5.8,0.43,3
5560,2.7,0.9,5.699999999999998,3.36,7.6,9.6,9.972000000000001,0.06,1.6,new,7.2,0.7,3
4847,9.7,5.2,5.4,3.41,3.8,12.2,9.9022,0.09,5.1,old,4.4,0.4,4
889,9.0,3.4,3.0,3.37,4.4,11.0,9.9185,0.32,2.0,old,6.5,0.68,4
3115,11.7,3.7,1.7000000000000002,3.24,4.0,11.3,9.9182,0.32,4.2,old,6.3,0.43,3
6092,6.4,1.5,7.45,3.22,11.4,9.5,9.958799999999998,0.12,1.8,new,7.0,0.59,3
1366,9.5,2.2,1.4,3.25,3.7000000000000006,10.9,9.914,0.41,0.9,old,7.0,0.43,3
518,7.8,2.0,1.3,3.43,5.0,10.8,9.918,0.28,1.9,old,,0.64,3
2066,14.2,2.5,2.8000000000000003,3.16,5.1,10.2,9.939,0.29,4.3,old,7.7,0.39,2
4723,18.0,5.8,4.2,3.18,5.0,9.7,9.9495,0.46,8.4,old,6.4,0.46,3
3395,18.6,4.8,2.6,3.2,4.7,9.1,9.958,0.46,7.8,old,6.6,0.54,2
4474,12.5,5.0,2.5,3.2,4.9,10.1,9.9571,0.22,9.8,old,5.7,0.45,3
2446,21.0,4.0,3.2,3.15,5.2,10.0,9.9316,0.33,2.5,old,6.6,0.6,2
3424,12.2,1.8,3.2,3.36,3.4000000000000004,12.5,9.916,0.27,4.9,old,6.4,0.71,3
3667,11.5,4.6,3.2,3.16,3.2,13.0,9.8946,0.28,4.3,old,5.8,0.57,5
1042,10.4,1.8,4.9,3.24,4.3,10.7,9.952,0.32,5.2,old,7.3,0.45,1
4829,9.0,2.2,3.2,3.1,3.2,12.1,9.9258,0.33,9.9,old,6.0,0.43,4
6433,3.5,1.5,5.5,3.36,7.5,9.7,9.959,0.13,2.2,new,7.0,0.59,3
1476,18.4,4.0,8.5,3.22,2.8,10.7,9.962,0.49,8.7,old,7.1,0.36,2
2838,8.2,1.4,1.5,3.1,3.3000000000000003,11.2,9.913200000000002,0.29,2.3,old,6.9,0.58,4
2750,17.0,9.6,1.7000000000000002,3.38,4.5,11.8,9.9035,0.34,1.8,old,5.8,0.9,5
4710,10.8,2.7,3.3000000000000003,3.3,3.0,12.2,9.9031,0.31,4.0,old,5.4,0.43,4
2629,19.7,7.2,6.0,3.56,4.4,10.9,9.9202,0.0,1.3,old,5.8,0.43,2
4481,18.0,5.3,3.2,3.14,5.0,9.6,9.9514,0.26,7.9,old,6.4,0.5,2
4249,16.1,3.9,2.3000000000000003,3.19,4.4,10.4,9.9209,0.19,2.2,old,5.5,0.43,3
1143,13.1,2.7,2.4,3.25,4.8,10.5,9.933,0.3,1.6,old,7.2,0.45,2
109,18.7,3.7,3.3000000000000003,3.27,5.1,10.3,9.927,0.28,1.3,old,6.9,0.6,2
2516,17.0,3.3,3.2,3.27,3.8,10.2,9.9463,0.29,4.0,old,7.1,0.64,3
1423,22.5,3.6,2.5,3.06,5.6,10.0,9.977,0.74,10.0,old,9.8,0.43,1
2776,13.5,3.5,3.6,3.09,4.5,11.6,9.935,0.32,10.5,old,7.0,0.33,5
2742,16.5,4.9,2.3000000000000003,3.26,4.8,9.5,9.952,0.28,2.7,old,8.0,0.72,3
4775,12.4,4.2,2.7,3.32,7.6,10.1,9.9204,0.4,1.2,old,5.0,0.47,3
117,8.5,1.6,1.4,3.19,3.5000000000000004,11.8,9.911,0.4,1.7,old,7.0,0.42,3
2688,14.9,4.6,1.9,2.99,6.1,9.3,9.9772,0.27,11.2,old,7.2,0.59,3
4032,11.6,1.6,2.7,3.07,3.4000000000000004,9.2,9.988999999999999,0.22,17.8,old,6.8,0.53,2
1613,12.0,4.2,1.4,3.26,3.5000000000000004,10.6,9.927999999999999,0.49,1.5,old,8.0,0.4,4
3758,18.3,2.4,2.7,3.29,4.2,10.7,9.9215,0.33,1.4,old,6.6,0.46,2
6429,2.8,1.3,7.05,,8.1,10.2,9.9631,0.1,2.8,new,,0.66,2
2634,19.1,2.7,3.1,2.96,4.4,8.7,10.0013,0.73,14.35,old,8.7,0.88,2
1690,17.5,0.7,4.3,3.11,5.0,9.7,9.951,0.3,1.5,old,9.0,0.45,1
1149,22.0,6.1,2.5,3.14,3.8,9.5,9.952,0.23,7.2,old,6.7,0.35,2
5216,5.9,2.1,6.6000000000000005,3.37,8.3,11.5,9.988999999999999,0.39,3.2,new,9.8,0.71,4
4594,12.9,2.6,4.2,3.32,3.5000000000000004,12.9,9.89,0.3,2.2,old,5.8,0.47,3
5166,2.7,0.7,5.4,3.69,7.7,9.4,9.987,0.04,3.0,new,6.9,0.91,3
2058,22.7,4.5,2.9,3.12,4.4,9.0,9.966,0.37,8.3,old,7.3,0.47,2
5993,2.0,0.6,4.0,3.15,8.7,10.5,9.9772,0.47,2.5,new,9.4,0.5,2
616,10.1,1.8,3.2,3.21,3.7000000000000006,11.7,9.912,0.33,2.4,old,7.8,0.65,4
2063,12.3,3.8,1.7999999999999998,3.6,4.9,10.3,9.96,0.36,2.4,old,7.6,0.46,2
4196,6.8,2.5,2.2,3.24,3.6000000000000005,12.6,9.8865,0.29,1.3,old,5.8,0.35,3
203,13.4,3.9,2.6,3.33,3.4000000000000004,12.0,9.949,0.34,13.9,old,6.8,0.53,3
3019,10.4,1.4,3.2,2.99,2.0,11.4,9.9362,0.3,8.25,old,7.2,0.44,3
2153,9.1,2.3,1.7999999999999998,3.27,5.4,10.3,9.941,0.39,1.9,old,7.5,0.45,3
5388,5.6,2.4,7.75,3.31,7.8,10.6,9.984,0.27,2.8,new,9.3,0.67,3
3765,18.6,5.9,4.0,3.08,3.3000000000000003,9.4,9.9754,0.17,12.9,old,6.9,0.49,2
1141,14.6,3.0,3.4000000000000004,3.17,5.2,10.2,9.98,0.49,7.3,old,9.3,0.61,2
3854,11.0,4.0,1.2,3.55,3.0,12.1,9.9226,0.27,4.8,old,5.9,0.68,3
4544,10.5,3.6,2.8000000000000003,3.26,2.6,12.75,9.896299999999998,0.3,3.9,old,5.8,0.58,3
3694,11.1,1.9,2.3000000000000003,3.1,8.5,8.7,10.0044,0.25,18.8,old,7.2,0.51,2
445,6.6,1.6,3.2,3.24,3.8,11.5,9.937,0.32,11.0,old,7.1,0.4,0
2504,17.4,5.4,3.0,3.21,5.4,9.4,9.9543,0.28,3.1,old,8.5,0.43,3
1901,11.8,1.4,2.1,2.96,3.9,10.4,9.942,0.3,7.9,old,7.4,0.34,2
3939,15.9,4.7,2.7,3.21,4.8,11.0,9.9282,0.32,6.3,old,6.2,0.6,3
4761,11.6,4.6,1.5,3.12,3.5000000000000004,9.1,9.9602,0.27,11.0,old,6.2,0.38,3
207,12.4,2.0,4.4,2.99,4.9,9.9,9.968,0.88,6.2,old,10.2,0.51,1
1547,15.8,3.6,3.0,3.12,3.4000000000000004,9.9,9.945,0.49,4.8,old,6.7,0.45,3
4669,11.7,1.2,4.4,3.46,4.9,11.5,9.9134,0.33,1.2,old,5.9,0.44,2
5892,8.8,2.0,3.5,3.15,9.2,9.4,9.9918,0.45,2.5,new,10.0,0.43,2
4527,8.2,2.6,1.7000000000000002,3.0,4.9,9.8,9.93,0.17,5.1,old,6.8,0.38,3
1500,13.2,2.6,1.9,2.99,3.0,11.0,9.94,0.49,9.3,old,7.4,0.32,4
1711,12.0,3.1,2.0,3.24,3.7000000000000006,10.8,9.939,0.3,6.1,old,7.0,0.51,2
3494,12.3,4.2,2.4,3.34,4.2,10.9,9.947299999999998,0.36,8.4,old,6.7,0.52,3
5737,2.6,1.3,5.0,3.46,9.2,10.0,9.9647,0.04,2.2,new,6.0,0.47,2
2347,9.8,2.4,2.3000000000000003,3.0,3.1,10.9,9.9194,0.29,2.6,old,7.5,0.54,3
2915,8.1,2.2,1.4,3.03,4.1,11.4,9.9043,0.38,1.0,old,6.9,0.54,3
5169,2.3,0.4,1.7999999999999998,3.28,10.4,10.1,9.996,0.51,4.0,new,11.5,0.97,3
5309,7.8,2.3,4.5,3.38,8.0,9.5,9.987,0.35,2.4,new,9.1,0.62,2
5126,6.3,2.9,4.3,3.37,7.3,10.5,9.9615,0.25,2.6,new,7.7,0.58,3
3714,9.5,3.4,1.7999999999999998,2.83,2.8,10.0,9.9272,0.3,1.1,old,8.5,0.36,1
5631,7.2,1.6,4.5,3.55,8.2,9.5,9.98,0.34,2.7,new,7.0,0.6,2
